timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1631881925153,-1.2304688,0.2626953,0.11230469,-16.75,-63.6875,-31.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925182,-1.0332031,-0.34960938,0.044921875,97.6875,-88.28125,-32.71875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925243,-0.8203125,-0.6230469,0.19726562,149.15625,-114.15625,-88.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925273,-0.6816406,-0.11425781,0.048828125,136.1875,15.78125,-48.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925304,-0.97753906,0.015625,-0.15625,166.34375,50.28125,-45.84375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925363,-0.7597656,0.18261719,0.22070312,148.46875,-6.5,-60.84375,-89.375,-55.9375,-119.75,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925394,-0.9472655999999999,-0.171875,0.3310547,104.40625,41.65625,-43.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925453,-1.2871093999999998,-0.16210938,0.140625,108.96875,51.0,-39.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925483,-1.0439453,-0.15039062,0.45117188,207.5,1.5,-57.125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925513,-0.57714844,-0.28515625,0.20117188,176.78125,-25.84375,-54.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925548,-0.74316406,0.13085938,-0.076171875,93.59375,38.90625,-15.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925603,-1.2177733999999998,0.3125,-0.203125,102.375,72.59375,12.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925634,-1.4902343999999998,-0.08886719,0.022460938,247.28125,-45.0,-4.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925664,-1.0458984,-0.64160156,0.043945312,182.71875,37.03125,-65.78125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925723,-0.9814453000000002,-0.26171875,-0.24804688,137.25,48.1875,-46.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925754,-1.1523438,-0.13964844,0.022460938,107.03125,59.65625,-39.3125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925783,-1.0693358999999998,-0.01171875,0.10644531,136.03125,56.25,-35.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925845,-0.89746094,-0.12792969,-0.10546875,153.53125,39.65625,-17.21875,-85.625,-52.4375,-115.6875,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925872,-0.8671875,-0.0390625,-0.11230469,108.75,39.9375,-2.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925903,-0.9638671999999998,-0.076171875,-0.05859375,73.625,42.75,7.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925963,-0.9873046999999998,-0.16015625,0.01171875,43.125,41.21875,12.875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881925993,-1.0332031,-0.1796875,-0.028320312,43.5625,34.15625,18.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926023,-0.9863280999999999,-0.2578125,0.072265625,48.25,22.96875,14.65625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926083,-1.0605468999999998,-0.13867188,0.052734375,52.34375,15.34375,12.625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926113,-1.2695312,-0.045898438,0.1640625,36.96875,-0.34375,15.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926176,-1.515625,-0.16894531,-0.03125,15.84375,-42.375,5.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926203,-1.0927733999999998,-0.064453125,-0.06347656,31.71875,-73.5625,-30.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926234,-0.80859375,0.23925781,0.00390625,20.25,-87.0625,-45.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926263,-1.2724608999999998,0.21386719,0.15332031,16.9375,-72.53125,-41.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926322,-1.1289062,-0.013671875,0.1484375,93.0,-83.65625,-43.34375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926353,-0.9550780999999999,-0.30371094,0.17578125,118.5625,-94.5,-39.4375,-79.1875,-52.0,-111.5,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926382,-0.7763671999999999,-0.25585938,0.11425781,115.875,-40.875,-34.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926443,-1.0439453,-0.18066406,-0.15722656,120.5625,47.9375,-58.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926473,-0.98535156,0.06347656,0.03125,119.28125,-84.875,-52.125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926503,-0.70996094,0.25976562,0.5439453000000001,116.96875,-62.90625,-71.09375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926563,-0.6455078000000001,0.028320312,0.31640625,71.75,17.1875,-41.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926593,-0.671875,-0.0078125,0.2607422,43.90625,35.4375,-21.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926623,-0.88183594,-0.11328125,0.37695312,26.59375,51.5625,-4.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926683,-1.3554688,-0.45019529999999996,0.48339844,64.4375,19.25,-10.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926713,-1.0322266,-0.2265625,0.51660156,85.90625,-52.8125,-50.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926744,-0.43847656,0.032226562,0.64453125,35.90625,-18.28125,-39.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926803,-1.4384766000000002,-0.15234375,0.6191406,0.53125,54.53125,17.78125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926833,-2.0,-0.18652344,-0.36132812,0.40625,78.65625,6.78125,-73.0625,-47.0625,-113.3125,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926863,-0.46582029999999996,0.27148438,-0.059570312,79.5625,-23.21875,-49.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926923,-0.34765625,0.068359375,0.036132812,-11.25,67.1875,-20.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881926953,-1.2832031000000002,0.23242188,-0.16992188,-59.28125,66.75,61.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
